ticker,falsification,label,stated_value,true_value,verdict,tool_binary,correct,final_confidence,human_review,reason,claim
MSFT,none,true,281724000000,281724000000,partially_supported,uncertain,False,0.887,False,All material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual revenue of 281724000000 for the fiscal year ending 2025-06-30.
MSFT,number_big,false,422586000000,281724000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual revenue of 422586000000 for the fiscal year ending 2025-06-30.
MSFT,number_small,false,292993000000,281724000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual revenue of 292993000000 for the fiscal year ending 2025-06-30.
MSFT,wrong_company,false,716924000000,281724000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual revenue of 716924000000 for the fiscal year ending 2025-06-30.
MSFT,wrong_time,false,281724000000,245122000000,contradicted,not_credible,True,0.887,False,All material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual revenue of 281724000000 for the fiscal year ending 2024-06-30.
MSFT,none,true,101832000000,101832000000,partially_supported,uncertain,False,0.887,False,All material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual net income of 101832000000 for the fiscal year ending 2025-06-30.
MSFT,number_big,false,152748000000,101832000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual net income of 152748000000 for the fiscal year ending 2025-06-30.
MSFT,number_small,false,105905000000,101832000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual net income of 105905000000 for the fiscal year ending 2025-06-30.
MSFT,wrong_company,false,3794000000,101832000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual net income of 3794000000 for the fiscal year ending 2025-06-30.
MSFT,wrong_time,false,101832000000,88136000000,contradicted,not_credible,True,0.887,False,All material numeric values in the claim were matched directly in the evidence.,MICROSOFT CORPORATION reported annual net income of 101832000000 for the fiscal year ending 2024-06-30.
NVDA,none,true,215938000000,215938000000,partially_supported,uncertain,False,0.89,False,All material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual revenue of 215938000000 for the fiscal year ending 2026-01-25.
NVDA,number_big,false,323907000000,215938000000,contradicted,not_credible,True,0.834,True,Only some material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual revenue of 323907000000 for the fiscal year ending 2026-01-25.
NVDA,number_small,false,224576000000,215938000000,contradicted,not_credible,True,0.834,True,Only some material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual revenue of 224576000000 for the fiscal year ending 2026-01-25.
NVDA,wrong_company,false,716924000000,215938000000,contradicted,not_credible,True,0.834,True,Only some material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual revenue of 716924000000 for the fiscal year ending 2026-01-25.
NVDA,wrong_time,false,215938000000,130497000000,contradicted,not_credible,True,0.89,False,All material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual revenue of 215938000000 for the fiscal year ending 2025-01-26.
NVDA,none,true,120067000000,120067000000,partially_supported,uncertain,False,0.89,False,All material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual net income of 120067000000 for the fiscal year ending 2026-01-25.
NVDA,number_big,false,180100000000,120067000000,contradicted,not_credible,True,0.834,True,Only some material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual net income of 180100000000 for the fiscal year ending 2026-01-25.
NVDA,number_small,false,124870000000,120067000000,contradicted,not_credible,True,0.834,True,Only some material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual net income of 124870000000 for the fiscal year ending 2026-01-25.
NVDA,wrong_company,false,3794000000,120067000000,contradicted,not_credible,True,0.834,True,Only some material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual net income of 3794000000 for the fiscal year ending 2026-01-25.
NVDA,wrong_time,false,120067000000,72880000000,contradicted,not_credible,True,0.89,False,All material numeric values in the claim were matched directly in the evidence.,NVIDIA CORP reported annual net income of 120067000000 for the fiscal year ending 2025-01-26.
GOOGL,none,true,402836000000,402836000000,partially_supported,uncertain,False,0.889,False,All material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual revenue of 402836000000 for the fiscal year ending 2025-12-31.
GOOGL,number_big,false,604254000000,402836000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual revenue of 604254000000 for the fiscal year ending 2025-12-31.
GOOGL,number_small,false,418949000000,402836000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual revenue of 418949000000 for the fiscal year ending 2025-12-31.
GOOGL,wrong_company,false,45183036000,402836000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual revenue of 45183036000 for the fiscal year ending 2025-12-31.
GOOGL,wrong_time,false,402836000000,350018000000,contradicted,not_credible,True,0.889,False,All material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual revenue of 402836000000 for the fiscal year ending 2024-12-31.
GOOGL,none,true,132170000000,132170000000,partially_supported,uncertain,False,0.889,False,All material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual net income of 132170000000 for the fiscal year ending 2025-12-31.
GOOGL,number_big,false,198255000000,132170000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual net income of 198255000000 for the fiscal year ending 2025-12-31.
GOOGL,number_small,false,137457000000,132170000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual net income of 137457000000 for the fiscal year ending 2025-12-31.
GOOGL,wrong_company,false,3794000000,132170000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual net income of 3794000000 for the fiscal year ending 2025-12-31.
GOOGL,wrong_time,false,132170000000,100118000000,contradicted,not_credible,True,0.889,False,All material numeric values in the claim were matched directly in the evidence.,Alphabet Inc. reported annual net income of 132170000000 for the fiscal year ending 2024-12-31.
AMZN,none,true,716924000000,716924000000,partially_supported,uncertain,False,0.889,False,All material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31."
AMZN,number_big,false,1075386000000,716924000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual revenue of 1075386000000 for the fiscal year ending 2025-12-31."
AMZN,number_small,false,745601000000,716924000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual revenue of 745601000000 for the fiscal year ending 2025-12-31."
AMZN,wrong_company,false,45183036000,716924000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual revenue of 45183036000 for the fiscal year ending 2025-12-31."
AMZN,wrong_time,false,716924000000,637959000000,contradicted,not_credible,True,0.889,False,All material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual revenue of 716924000000 for the fiscal year ending 2024-12-31."
AMZN,none,true,77670000000,77670000000,partially_supported,uncertain,False,0.889,False,All material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual net income of 77670000000 for the fiscal year ending 2025-12-31."
AMZN,number_big,false,116505000000,77670000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual net income of 116505000000 for the fiscal year ending 2025-12-31."
AMZN,number_small,false,80777000000,77670000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual net income of 80777000000 for the fiscal year ending 2025-12-31."
AMZN,wrong_company,false,3794000000,77670000000,contradicted,not_credible,True,0.833,True,Only some material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual net income of 3794000000 for the fiscal year ending 2025-12-31."
AMZN,wrong_time,false,77670000000,59248000000,contradicted,not_credible,True,0.889,False,All material numeric values in the claim were matched directly in the evidence.,"AMAZON.COM, INC. reported annual net income of 77670000000 for the fiscal year ending 2024-12-31."
META,none,true,200966000000,200966000000,partially_supported,uncertain,False,0.841,False,All material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual revenue of 200966000000 for the fiscal year ending 2025-12-31."
META,number_big,false,301449000000,200966000000,contradicted,not_credible,True,0.785,True,Only some material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual revenue of 301449000000 for the fiscal year ending 2025-12-31."
META,number_small,false,209005000000,200966000000,contradicted,not_credible,True,0.785,True,Only some material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual revenue of 209005000000 for the fiscal year ending 2025-12-31."
META,wrong_company,false,716924000000,200966000000,contradicted,not_credible,True,0.785,True,Only some material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31."
META,wrong_time,false,200966000000,164501000000,contradicted,not_credible,True,0.841,False,All material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual revenue of 200966000000 for the fiscal year ending 2024-12-31."
META,none,true,60458000000,60458000000,partially_supported,uncertain,False,0.841,False,All material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual net income of 60458000000 for the fiscal year ending 2025-12-31."
META,number_big,false,90687000000,60458000000,contradicted,not_credible,True,0.785,True,Only some material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual net income of 90687000000 for the fiscal year ending 2025-12-31."
META,number_small,false,62876000000,60458000000,contradicted,not_credible,True,0.841,False,All material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual net income of 62876000000 for the fiscal year ending 2025-12-31."
META,wrong_company,false,132170000000,60458000000,contradicted,not_credible,True,0.785,True,Only some material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual net income of 132170000000 for the fiscal year ending 2025-12-31."
META,wrong_time,false,60458000000,62360000000,contradicted,not_credible,True,0.841,False,All material numeric values in the claim were matched directly in the evidence.,"Meta Platforms, Inc. reported annual net income of 60458000000 for the fiscal year ending 2024-12-31."
TSLA,none,true,94827000000,94827000000,partially_supported,uncertain,False,0.883,False,All material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual revenue of 94827000000 for the fiscal year ending 2025-12-31."
TSLA,number_big,false,142240000000,94827000000,contradicted,not_credible,True,0.827,True,Only some material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual revenue of 142240000000 for the fiscal year ending 2025-12-31."
TSLA,number_small,false,98620000000,94827000000,contradicted,not_credible,True,0.883,False,All material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual revenue of 98620000000 for the fiscal year ending 2025-12-31."
TSLA,wrong_company,false,716924000000,94827000000,contradicted,not_credible,True,0.827,True,Only some material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31."
TSLA,wrong_time,false,94827000000,97690000000,contradicted,not_credible,True,0.883,False,All material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual revenue of 94827000000 for the fiscal year ending 2024-12-31."
TSLA,none,true,3794000000,3794000000,partially_supported,uncertain,False,0.883,False,All material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual net income of 3794000000 for the fiscal year ending 2025-12-31."
TSLA,number_big,false,5691000000,3794000000,contradicted,not_credible,True,0.827,True,Only some material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual net income of 5691000000 for the fiscal year ending 2025-12-31."
TSLA,number_small,false,3946000000,3794000000,contradicted,not_credible,True,0.827,True,Only some material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual net income of 3946000000 for the fiscal year ending 2025-12-31."
TSLA,wrong_company,false,132170000000,3794000000,contradicted,not_credible,True,0.827,True,Only some material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual net income of 132170000000 for the fiscal year ending 2025-12-31."
TSLA,wrong_time,false,3794000000,7091000000,contradicted,not_credible,True,0.883,False,All material numeric values in the claim were matched directly in the evidence.,"Tesla, Inc. reported annual net income of 3794000000 for the fiscal year ending 2024-12-31."
NFLX,none,true,45183036000,45183036000,partially_supported,uncertain,False,0.838,False,All material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual revenue of 45183036000 for the fiscal year ending 2025-12-31."
NFLX,number_big,false,67775000000,45183036000,contradicted,not_credible,True,0.782,True,Only some material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual revenue of 67775000000 for the fiscal year ending 2025-12-31."
NFLX,number_small,false,46990000000,45183036000,contradicted,not_credible,True,0.782,True,Only some material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual revenue of 46990000000 for the fiscal year ending 2025-12-31."
NFLX,wrong_company,false,716924000000,45183036000,contradicted,not_credible,True,0.782,True,Only some material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31."
NFLX,wrong_time,false,45183036000,39000966000,contradicted,not_credible,True,0.838,False,All material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual revenue of 45183036000 for the fiscal year ending 2024-12-31."
NFLX,none,true,10981201000,10981201000,partially_supported,uncertain,False,0.838,False,All material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual net income of 10981201000 for the fiscal year ending 2025-12-31."
NFLX,number_big,false,16472000000,10981201000,contradicted,not_credible,True,0.782,True,Only some material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual net income of 16472000000 for the fiscal year ending 2025-12-31."
NFLX,number_small,false,11420000000,10981201000,contradicted,not_credible,True,0.782,True,Only some material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual net income of 11420000000 for the fiscal year ending 2025-12-31."
NFLX,wrong_company,false,132170000000,10981201000,contradicted,not_credible,True,0.782,True,Only some material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual net income of 132170000000 for the fiscal year ending 2025-12-31."
NFLX,wrong_time,false,10981201000,8711631000,contradicted,not_credible,True,0.838,False,All material numeric values in the claim were matched directly in the evidence.,"Netflix, Inc. reported annual net income of 10981201000 for the fiscal year ending 2024-12-31."
JPM,none,true,182447000000,182447000000,partially_supported,uncertain,False,0.824,False,All material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual revenue of 182447000000 for the fiscal year ending 2025-12-31.
JPM,number_big,false,273670000000,182447000000,contradicted,not_credible,True,0.768,True,Only some material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual revenue of 273670000000 for the fiscal year ending 2025-12-31.
JPM,number_small,false,189745000000,182447000000,contradicted,not_credible,True,0.768,True,Only some material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual revenue of 189745000000 for the fiscal year ending 2025-12-31.
JPM,wrong_company,false,716924000000,182447000000,contradicted,not_credible,True,0.768,True,Only some material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31.
JPM,wrong_time,false,182447000000,177556000000,contradicted,not_credible,True,0.824,False,All material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual revenue of 182447000000 for the fiscal year ending 2024-12-31.
JPM,none,true,57048000000,57048000000,partially_supported,uncertain,False,0.842,False,All material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual net income of 57048000000 for the fiscal year ending 2025-12-31.
JPM,number_big,false,85572000000,57048000000,contradicted,not_credible,True,0.786,True,Only some material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual net income of 85572000000 for the fiscal year ending 2025-12-31.
JPM,number_small,false,59330000000,57048000000,contradicted,not_credible,True,0.786,True,Only some material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual net income of 59330000000 for the fiscal year ending 2025-12-31.
JPM,wrong_company,false,132170000000,57048000000,contradicted,not_credible,True,0.786,True,Only some material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual net income of 132170000000 for the fiscal year ending 2025-12-31.
JPM,wrong_time,false,57048000000,58471000000,contradicted,not_credible,True,0.842,False,All material numeric values in the claim were matched directly in the evidence.,JPMORGAN CHASE & CO reported annual net income of 57048000000 for the fiscal year ending 2024-12-31.
XOM,none,true,332238000000,332238000000,partially_supported,uncertain,False,0.887,False,All material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual revenue of 332238000000 for the fiscal year ending 2025-12-31.
XOM,number_big,false,498357000000,332238000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual revenue of 498357000000 for the fiscal year ending 2025-12-31.
XOM,number_small,false,345528000000,332238000000,contradicted,not_credible,True,0.887,False,All material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual revenue of 345528000000 for the fiscal year ending 2025-12-31.
XOM,wrong_company,false,716924000000,332238000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31.
XOM,wrong_time,false,332238000000,349585000000,contradicted,not_credible,True,0.887,False,All material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual revenue of 332238000000 for the fiscal year ending 2024-12-31.
XOM,none,true,28844000000,28844000000,partially_supported,uncertain,False,0.887,False,All material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual net income of 28844000000 for the fiscal year ending 2025-12-31.
XOM,number_big,false,43266000000,28844000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual net income of 43266000000 for the fiscal year ending 2025-12-31.
XOM,number_small,false,29998000000,28844000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual net income of 29998000000 for the fiscal year ending 2025-12-31.
XOM,wrong_company,false,132170000000,28844000000,contradicted,not_credible,True,0.831,True,Only some material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual net income of 132170000000 for the fiscal year ending 2025-12-31.
XOM,wrong_time,false,28844000000,33680000000,contradicted,not_credible,True,0.887,False,All material numeric values in the claim were matched directly in the evidence.,Exxon Mobil Corporation reported annual net income of 28844000000 for the fiscal year ending 2024-12-31.
